1654622342.287122969,1.95752,1.32298,-0.170067,0.59131,-1.3346,-0.000390767,0.117975,0.0476457,-0.00850922
1654622342.291540251,2.03281,1.7198,-0.147835,0.444817,-0.23681,-0.000877584,0.192136,0.0799299,-0.0106311
1654622342.296634304,1.61229,1.99877,-0.229712,-0.143704,-0.103891,-0.00173933,0.198232,0.156657,-0.0227504
1654622342.301806845,1.27716,2.29048,-0.152886,-0.362563,-1.01971,-0.00180327,0.165019,0.271808,-0.0201006
1654622342.307877562,1.3766,2.49585,-0.208478,-0.839776,-0.687854,-0.0022877,0.19062,0.272912,-0.0296395
1654622342.311477138,1.59543,2.6224,-0.20116,-0.714784,-0.466747,-0.00251529,0.187221,0.299958,-0.0335312
1654622342.315925567,1.7116,2.58394,-0.0604393,-0.675099,-0.11681,-0.0018832,0.182146,0.316954,-0.0232545
1654622342.320988317,1.72215,2.28048,0.0113613,-1.02556,-0.0491955,-0.00122178,0.164789,0.314132,-0.0167096
1654622342.326542369,2.13991,1.84195,-0.121271,-0.927718,-0.0881188,-0.00161041,0.211874,0.267876,-0.0298563
1654622342.331693921,2.5223,1.60584,-0.16698,-0.728854,-0.391457,-0.00195558,0.262546,0.263566,-0.0371107
1654622342.335613288,2.49531,1.57614,-0.151858,-0.57648,-0.233559,-0.00205153,0.245555,0.257155,-0.0390186
1654622342.340860100,2.78804,1.89263,0.122051,-0.288438,-0.341622,-0.000568299,0.333665,0.371509,-0.0135382
1654622342.345914205,2.62053,1.91421,0.111388,-0.524197,-0.14694,3.84856e-05,0.353473,0.394708,-0.0111883
1654622342.351721328,2.69521,1.87193,0.0494166,-0.0392112,-0.330012,0.000142523,0.388747,0.436191,-0.0146419
1654622342.356593298,2.41774,1.58576,0.197576,0.150594,-0.425416,0.0011663,0.399614,0.372162,0.00236864
1654622342.361812923,2.00824,1.51906,0.215996,0.216957,-0.453211,0.00179586,0.389469,0.347084,0.0091375
1654622342.366636246,1.59314,1.71389,0.115906,0.150893,-0.181864,0.00165274,0.373225,0.391342,0.00377224
1654622342.370717800,1.43872,1.58936,0.162639,0.143802,-0.0865035,0.00196961,0.41257,0.387665,0.0110013
1654622342.376610132,1.05426,1.61073,0.248033,0.222652,-0.227087,0.00262191,0.363165,0.450604,0.0233704
1654622342.380615593,0.898965,1.41822,0.134407,0.0820139,-0.145712,0.0023153,0.395825,0.409179,0.0169766
1654622342.385858707,0.669833,1.32575,-0.116557,0.0447113,-0.134744,0.000819674,0.366711,0.410684,-0.00657037
1654622342.390953072,0.793297,1.37414,-0.0626097,0.0677889,-0.00211346,0.000417943,0.447723,0.45782,-0.00424191
1654622342.396525509,0.544353,1.13505,-0.300188,-0.0651066,-0.0330549,-0.00132614,0.404362,0.429367,-0.030702
1654622342.401953519,0.749075,0.907306,-0.0895848,-0.229745,-0.0162813,-0.0015445,0.499304,0.385408,-0.0159112
1654622342.406631687,0.613333,0.883421,0.00220288,-0.261015,0.00134454,-0.00149786,0.433486,0.413402,-0.00826189
1654622342.410687460,0.682258,0.715988,0.037992,-0.215647,-0.136088,-0.00139796,0.43358,0.391732,-0.00427167
1654622342.417118593,0.768774,0.834324,0.0829617,-0.252328,-0.203586,-0.00112066,0.457056,0.448193,0.00145428
1654622342.420911710,0.852638,0.947879,0.0283778,-0.174866,-0.0460695,-0.00130045,0.471738,0.485928,-0.00221261
1654622342.425817169,0.962946,0.934786,-0.0279698,-0.175683,0.017272,-0.00167316,0.522357,0.513306,-0.0074582
1654622342.431773198,0.962294,0.856037,-0.0643908,-0.0747425,-0.0116098,-0.00228573,0.525901,0.529285,-0.0119887
1654622342.435945950,0.874654,0.721315,0.125152,-0.0578204,-0.00914788,-0.00158789,0.516812,0.508036,0.00616917
1654622342.440892920,0.761142,0.67805,0.0633753,-0.0548158,-0.0012646,-0.00172181,0.495375,0.521049,0.00267112
1654622342.445867805,0.71714,0.73224,0.260289,0.125273,0.0567976,-0.000592158,0.491429,0.576297,0.024541
1654622342.450675817,0.61124,0.580927,0.316908,0.115964,0.036781,0.000260459,0.507812,0.555572,0.0363849
1654622342.455905233,0.469782,0.460578,0.34626,0.0778173,0.0736736,0.000967425,0.500288,0.532894,0.0464582
1654622342.460829338,0.250016,0.281437,-0.0993591,0.0579807,0.0922638,-0.00112453,0.435668,0.484154,0.00753836
1654622342.466033546,0.329614,0.173273,-0.206589,0.201028,0.0835397,-0.00263379,0.492208,0.465838,-0.0068834
1654622342.470809422,0.132386,0.154985,-0.0418603,0.0581533,0.0468318,-0.0026274,0.466848,0.485766,0.00471936
1654622342.475821756,0.0238955,0.13459,-0.0252258,0.00763231,0.0885127,-0.00277853,0.432611,0.489489,0.00508908
1654622342.479859820,-0.0130026,0.0942602,0.0133907,0.0369542,0.147748,-0.00269236,0.410683,0.491346,0.00821584
1654622342.484888717,0.0506591,0.116675,0.0962203,0.159685,0.152418,-0.00221143,0.441349,0.543095,0.0169136
1654622342.489712665,0.00455379,0.166064,0.0813454,0.201432,0.128151,-0.00166765,0.455546,0.614252,0.017375
1654622342.494824634,-0.151056,-0.0904927,0.227349,0.237394,0.137058,-0.000406136,0.418906,0.513331,0.0341867
1654622342.499768270,-0.0850527,-0.13051,0.136324,0.255356,0.137214,-0.000637294,0.505664,0.518011,0.029709
1654622342.504895291,-0.147135,-0.220514,0.062645,0.227481,0.179653,-0.00126757,0.533731,0.489117,0.0246973
1654622342.509720542,-0.350954,-0.172493,-0.271989,0.173469,0.121668,-0.00354288,0.471325,0.552001,-0.00923469
1654622342.514993031,-0.438721,-0.314447,-0.1747,0.13327,0.143404,-0.00406103,0.445219,0.486427,-0.00605997
1654622342.519843282,-0.438411,-0.297502,-0.405311,0.182141,0.0534273,-0.00591654,0.445868,0.518626,-0.0344112
1654622342.524930719,-0.547054,-0.319711,-0.24848,0.185824,0.00947284,-0.00602081,0.400304,0.498937,-0.0276829
1654622342.529747116,-0.563837,-0.291996,-0.408675,0.271064,0.148055,-0.0075054,0.396475,0.47963,-0.049913
1654622342.534885699,-0.614945,-0.276826,-0.5628,0.30343,0.104694,-0.00923543,0.400902,0.511691,-0.0752017
1654622342.539746054,-0.800574,-0.284647,-0.38274,0.25703,0.0712464,-0.0101858,0.336046,0.516844,-0.0690528
1654622342.545268751,-0.85518,-0.334437,-0.0783906,0.108335,0.123718,-0.0102272,0.333468,0.477748,-0.0454118
1654622342.549699784,-0.882089,-0.381797,0.179913,0.139524,0.126072,-0.0101372,0.281956,0.457408,-0.0193849
1654622342.554884461,-0.740785,-0.35672,0.111364,0.130765,0.150075,-0.0108607,0.348474,0.478269,-0.0216178
1654622342.559808878,-0.806079,-0.465691,-0.168989,0.0898096,0.100424,-0.0129043,0.293694,0.42982,-0.0479924
1654622342.565590377,-0.678556,-0.404912,-0.0812036,0.0785547,0.147671,-0.0134679,0.34275,0.457833,-0.0429069
1654622342.569735785,-0.68388,-0.454458,0.00808031,0.0969215,0.0355922,-0.0129774,0.30829,0.449233,-0.0355391
1654622342.574889942,-0.756886,-0.456788,-0.106443,0.0607351,0.0388362,-0.0134137,0.240255,0.419867,-0.0472943
1654622342.580978888,-0.687952,-0.437958,-0.0395214,0.173367,0.0619177,-0.0134939,0.234366,0.403608,-0.0429354
1654622342.585889763,-0.634067,-0.460332,-0.0385367,0.181168,0.0318601,-0.0136493,0.272303,0.374336,-0.0438321
1654622342.591436836,-0.659216,-0.376626,-0.13745,0.212419,0.0794685,-0.0142605,0.261044,0.39723,-0.0551542
1654622342.596596825,-0.739572,-0.364269,-0.121506,0.154384,0.1574,-0.0144653,0.230198,0.390997,-0.0568518
1654622342.600925827,-0.767128,-0.4551,-0.262813,0.0642646,0.165299,-0.0154531,0.213008,0.348833,-0.0744714
1654622342.605903890,-0.698345,-0.436511,-0.352826,0.0205324,0.183207,-0.016479,0.224523,0.377549,-0.0900418
1654622342.610776849,-0.668963,-0.465504,-0.00960034,-0.0186283,0.126966,-0.0151175,0.198045,0.388814,-0.0624381
1654622342.616052411,-0.666357,-0.544074,-0.18414,-0.029013,0.0881305,-0.0156489,0.137924,0.340637,-0.0804354
1654622342.620899068,-0.590477,-0.499079,0.0184254,0.0502209,0.0783581,-0.0147625,0.1167,0.357474,-0.0634023
1654622342.625662496,-0.541199,-0.502935,0.104792,-0.0821058,0.0759683,-0.0139254,0.135906,0.33844,-0.0536479
1654622342.630901235,-0.35378,-0.464465,0.454528,0.050469,0.0464271,-0.0114311,0.180473,0.352356,-0.0145748
1654622342.635842996,-0.352513,-0.466192,0.396064,0.038299,-0.00730137,-0.0104747,0.169996,0.33211,-0.00996997
1654622342.641817620,-0.298441,-0.431068,0.0981587,0.116804,0.0124893,-0.0113997,0.183236,0.310313,-0.0321615
1654622342.646203132,-0.367317,-0.322002,-0.213135,0.115071,0.0273848,-0.0139713,0.148529,0.35471,-0.0632423
1654622342.650660258,-0.399147,-0.302191,0.0994941,0.0710753,0.034689,-0.0135803,0.140503,0.348029,-0.0367916
1654622342.655935820,-0.417151,-0.282844,-0.0389753,0.0497476,0.0372528,-0.0145684,0.120766,0.346131,-0.0495805
1654622342.660820342,-0.411755,-0.331343,-0.0200664,0.0811916,-0.0553744,-0.0149719,0.102504,0.307462,-0.0492428
1654622342.665744655,-0.382067,-0.311228,0.0788153,0.0374321,-0.0562153,-0.0147272,0.125271,0.269955,-0.0399976
1654622342.671633289,-0.290463,-0.300492,0.0715325,-0.00514947,-0.0663411,-0.0147409,0.181427,0.228027,-0.0394086
1654622342.676002551,-0.33819,-0.236237,0.104865,-0.0262391,-0.0538918,-0.0145479,0.117743,0.221917,-0.0347966
1654622342.680975145,-0.287452,-0.136895,0.123448,-0.0242289,-0.106646,-0.0143506,0.115964,0.262917,-0.0309666
1654622342.685800187,-0.210121,-0.0405019,0.0793505,-0.0502339,-0.0437903,-0.0128234,0.144339,0.273828,-0.0332822
1654622342.690727573,-0.177487,0.0484576,0.34723,-0.00792417,0.0206536,-0.0100952,0.124407,0.312172,-0.00421257
1654622342.695917667,-0.147454,-0.0275845,0.481111,-0.0292025,-0.0117349,-0.00773499,0.13119,0.265939,0.0172886
1654622342.700883282,-0.153948,0.0656354,0.586659,-0.00977538,0.0585406,-0.0056029,0.0970811,0.321432,0.0387914
1654622342.706124469,-0.0753493,0.00217377,0.444331,0.0134218,0.0718436,-0.00502144,0.13858,0.295137,0.0366613
1654622342.710702012,-0.0926211,-0.0653843,0.109102,0.0323704,0.0685262,-0.00607043,0.11926,0.267594,0.0107518
1654622342.716085908,-0.101122,-0.136871,-0.0297213,0.0169171,0.0586024,-0.00712579,0.118355,0.230335,-0.00272846
1654622342.720957200,-0.109398,-0.136314,0.0985407,0.0130381,0.0633454,-0.00694848,0.108813,0.239603,0.0085072
1654622342.725983596,-0.0860753,-0.175365,-0.0719366,0.0929125,0.071564,-0.00799565,0.110611,0.217602,-0.00807283
1654622342.730770878,-0.196704,-0.193294,-0.133602,0.00974446,-0.0108943,-0.00885722,0.0610577,0.226611,-0.0172169
1654622342.735986753,-0.11138,-0.213383,0.0122375,0.00974685,-0.00312158,-0.00855463,0.117737,0.184019,-0.00595632
1654622342.740932628,-0.13209,-0.173178,0.104103,0.0262807,0.0661763,-0.0065044,0.09065,0.184234,0.00334581
1654622342.745588713,-0.145961,-0.184791,0.173637,0.0353587,0.101333,-0.00474235,0.0759634,0.179531,0.0125741
1654622342.751466566,-0.13931,-0.239302,0.244842,0.00865659,0.0108524,-0.00314772,0.0868712,0.171834,0.0236157
1654622342.756584212,-0.233631,-0.208107,0.159711,0.0134081,0.0131859,-0.00257824,-0.00404284,0.178924,0.0199748
1654622342.761352223,-0.142579,-0.239547,0.403028,0.0431867,-0.000622686,-0.000630393,0.0533243,0.138895,0.0484554
1654622342.766734764,-0.198267,-0.131231,0.166054,-0.0170465,0.00308106,-0.000939108,0.0200859,0.207631,0.0326067
1654622342.771442880,-0.177969,-0.170599,0.151135,-0.0239889,0.0134067,-0.000617197,0.0136598,0.160562,0.0340621
1654622342.775747090,-0.143375,-0.176809,0.136759,-0.0244515,0.0177024,-0.000441282,0.0176173,0.144188,0.0352031
1654622342.780874111,-0.0658576,-0.179371,0.173093,0.0229288,-0.000839528,-8.12405e-05,0.0543789,0.136106,0.0413187
1654622342.785863215,-0.0416757,-0.0928605,0.0598615,0.0392535,0.00832789,-0.000524697,0.0776885,0.193222,0.0327387
1654622342.790845966,-0.124256,-0.149112,-0.103437,0.040311,-0.0115777,-0.00161649,0.018986,0.14176,0.0162767
1654622342.795811008,-0.130805,-0.13142,-0.173771,0.0214649,0.00331375,-0.00257163,0.0234512,0.135779,0.005738
1654622342.801737714,-0.128302,-0.194715,-0.0858164,-0.0173197,-0.0314776,-0.00265757,0.0315051,0.0763433,0.0102452
1654622342.806211820,-0.0884982,-0.111899,-0.0703223,0.00143317,-0.036747,-0.00162032,0.0459742,0.120676,0.00950858
1654622342.810841029,-0.14025,-0.124796,-0.0079557,0.0167097,-0.0853383,-0.000524974,-0.00860197,0.0924643,0.0141522
1654622342.816062165,-0.147128,-0.061307,-0.0414162,-0.016456,-0.0606972,-1.02886e-05,-0.0125383,0.0973434,0.0103843
1654622342.820906218,-0.123147,0.0212807,0.0231435,-0.0338195,-0.0415192,0.000943983,-0.00629489,0.138795,0.0160614
1654622342.825786260,-0.0944601,0.0641018,0.0497966,0.00415092,-0.0110729,0.00169794,-0.0109019,0.159075,0.0193654
1654622342.830738542,-0.0841898,0.0676056,0.0602036,0.0169442,-0.0118953,0.00226951,-0.00763661,0.167173,0.0215876
1654622342.835994364,-0.0961378,0.116798,-0.141698,-0.0358431,0.066645,0.00151022,-0.00618569,0.202844,0.00190301
1654622342.841120552,0.0207192,0.0315087,-0.0637312,-0.0247127,0.0879822,0.00171121,0.0764103,0.166333,0.00657772
1654622342.845756011,-0.0257778,-0.00886427,-0.0551017,0.0208546,0.0544618,0.00178908,0.0206878,0.183828,0.00603137
1654622342.850727616,-0.0290721,-0.0059934,-0.0902322,0.0707331,-0.0029241,0.00134592,0.0205476,0.225761,0.00118422
1654622342.856684479,-0.0927087,-0.0074982,0.110502,0.0826478,-0.027491,0.00223047,-0.00581309,0.231235,0.0202859
1654622342.860970824,-0.161283,-0.0230266,0.0186009,0.0368566,-0.0205007,0.00204285,-0.0271539,0.206394,0.0137085
1654622342.865902742,-0.121639,-0.0274359,0.119858,-0.0149763,0.0544519,0.00262855,0.0250379,0.181281,0.024888
1654622342.870851273,-0.0665499,-0.100846,-0.164317,-0.038101,0.0014355,0.00126721,0.0659769,0.149961,-0.00172558
1654622342.875914440,-0.0862198,-0.0589519,-0.0687862,-0.0636674,0.0524334,0.00130015,0.0320367,0.175123,0.0043554
1654622342.880858545,-0.0980388,-0.0785983,0.0706564,-0.0713341,0.0126631,0.00198099,-0.0116727,0.187505,0.0174024
1654622342.885905514,-0.0242808,-0.0925526,-0.00700678,-0.0084609,0.0102252,0.00181971,0.0081369,0.17882,0.0111412
1654622342.890711025,0.00540637,-0.109725,-0.123766,-0.0158213,0.0297269,0.00114811,0.0368018,0.160427,-0.0011171
1654622342.896134608,0.00489547,-0.0563693,-0.0672704,-0.0107898,0.0390606,0.00115965,0.0339723,0.218319,0.00190622
1654622342.901384285,0.0330975,-0.135023,0.0344446,-0.00411041,0.0151415,0.00166729,0.060463,0.166776,0.0110675
1654622342.905789641,-0.00274455,-0.173331,-0.0855534,-0.0101627,-0.00429056,0.00119306,0.034351,0.133455,-0.000478415
1654622342.911050880,-0.0523104,-0.0592388,-0.0586099,0.00136381,0.0414267,0.00118403,-0.0141668,0.220718,0.000394988
1654622342.915940610,-0.0187445,-0.122452,-0.206707,0.00489066,0.0271238,5.08503e-05,0.0190484,0.18312,-0.0162773
1654622342.920895964,-0.00522574,-0.13645,-0.167812,-0.0200709,0.0572948,-0.000329192,0.0435449,0.170863,-0.0169327
1654622342.925918767,-0.0294387,-0.146823,-0.0794027,-0.0382842,0.0719123,-0.000158112,0.0196764,0.178217,-0.0113529
1654622342.930787976,-0.0517216,-0.196902,0.16702,-0.0162115,0.0654819,0.00125055,-0.0213649,0.157232,0.0128317
1654622342.935878851,0.00151548,-0.248009,0.324978,0.0244837,-0.00705814,0.00281522,0.0172399,0.142723,0.0335532
1654622342.941682172,0.018021,-0.233998,0.230483,0.0369473,0.00855446,0.00317617,0.0509313,0.133537,0.0314667
1654622342.945894143,-0.137154,-0.236844,0.376753,-0.038658,-0.011413,0.00442678,-0.0573343,0.124145,0.0519106
1654622342.950809029,-0.0850474,-0.208924,0.246125,-0.0258966,-0.00491227,0.00404432,-0.0339123,0.129549,0.0467865
1654622342.955923863,-0.0203606,-0.175783,0.13114,-0.042179,-0.00774949,0.00330174,0.0192553,0.148071,0.0399246
1654622342.960876717,-0.00761095,-0.171506,-0.0581732,0.0213467,0.0535143,0.00184365,0.00439366,0.127683,0.0225013
1654622342.965891290,-0.0554263,-0.224609,-0.0642905,-0.00485885,0.0165653,0.00102948,-0.0173225,0.104627,0.0197284
1654622342.970866176,-0.042247,-0.21951,0.136701,-0.00514526,0.0395249,0.00117477,-0.00221198,0.103008,0.0385914
1654622342.975903927,-0.0483658,-0.24263,0.0762881,0.00557646,0.0125482,0.0006264,-0.00713498,0.0955122,0.0350783
1654622342.981015739,-0.045656,-0.238289,-0.0825673,-0.00362849,0.0414474,-0.000597484,0.00532803,0.0880748,0.0197773
1654622342.985779271,-0.0338987,-0.202051,-0.137471,0.0228874,0.0169754,-0.00156745,0.0151613,0.137796,0.0115597
1654622342.991317646,-0.0716956,-0.170597,0.141503,0.0304816,0.0140032,-0.000588232,-0.00591496,0.169894,0.0371427
1654622342.995790657,-0.064792,-0.206086,0.183846,0.00221265,0.0367328,-5.3396e-05,0.0244499,0.132052,0.0446748
1654622343.000666481,-0.0502002,-0.282039,0.175929,0.0205741,-0.0379851,0.000228089,0.0394071,0.0815554,0.0477987
1654622343.007605894,-0.147711,-0.238486,0.170129,-0.0323244,-0.0533226,0.000413003,-0.0320974,0.092775,0.05087
1654622343.011187345,-0.0821577,-0.173499,0.0946883,0.0366595,-0.0335875,0.000625768,-0.00183883,0.116642,0.046416
1654622343.016719678,-0.111517,-0.178636,-0.0581465,0.0563251,-0.0353835,1.71106e-05,-0.0148226,0.0917125,0.031926
1654622343.020803367,-0.147102,-0.11516,-0.29487,-0.0179641,0.00398855,-0.00155755,-0.00511742,0.130366,0.00549811
1654622343.025800493,-0.129606,-0.127456,-0.100107,-0.0343345,0.00649329,-0.0011388,0.00455715,0.127125,0.0185134
1654622343.031622981,-0.151126,-0.201022,-0.149046,-0.0452182,-0.00474031,-0.00141116,-0.0324717,0.0650731,0.0110357
1654622343.036641461,-0.135591,-0.242162,-0.377872,-0.0099962,-0.0150791,-0.00285331,-0.0493647,0.0221308,-0.0166858
1654622343.041061816,-0.120256,-0.157764,-0.302131,0.0431656,-0.0169686,-0.00312411,-0.0505712,0.0945617,-0.0177964
1654622343.045818682,-0.172014,-0.162193,-0.21772,-0.016663,-0.0201707,-0.00295221,-0.0673305,0.0854543,-0.0158803
1654622343.051652680,-0.176588,-0.166344,-0.15131,-0.0444224,-0.0237565,-0.00286995,-0.0764932,0.0789209,-0.0136414
1654622343.056677045,-0.124109,-0.192232,-0.0706675,-0.000735225,-0.0360804,-0.00244698,-0.0573715,0.0499818,-0.00829844
1654622343.060892558,-0.142635,-0.167125,0.0591479,0.00370144,-0.00862072,-0.00151313,-0.074119,0.0554827,0.00406034
1654622343.065958329,-0.135802,-0.175285,0.0686346,-0.0130561,0.0394301,-0.000972773,-0.0603144,0.0395639,0.00685865
1654622343.071136235,-0.141678,-0.194991,0.0956244,-0.0490658,0.0147578,-0.00043613,-0.063233,0.0507109,0.011519
1654622343.075907736,-0.0973613,-0.165851,0.195856,0.00410448,0.0114925,-0.000397575,-0.0529067,0.0922029,0.0243025
1654622343.080984913,-0.101003,-0.225254,0.174014,-0.00032566,0.00416439,-0.000648339,-0.0472261,0.0454916,0.0265485
1654622343.085931361,-0.0721673,-0.231248,0.0457381,-0.0054351,0.0122032,-0.00153718,-0.0109418,0.0400131,0.0169542
1654622343.090832653,-0.092137,-0.277569,0.006545,-0.00758184,-0.0287166,-0.00221806,-0.0248785,0.00721205,0.0134663
1654622343.095962799,-0.152828,-0.200786,-0.210851,-0.0361236,-0.0307457,-0.00390836,-0.0781269,0.066275,-0.00952016
1654622343.101618309,-0.110936,-0.235825,-0.100424,-0.0165654,0.00830808,-0.00463766,-0.0584496,0.00778779,-0.00338631
1654622343.106580434,-0.118823,-0.227435,-0.0519229,-0.0624335,-0.0235516,-0.00506147,-0.0612098,0.0257068,-0.000894554
1654622343.110910738,-0.112516,-0.205452,-0.0741734,-0.0498688,0.0183289,-0.00557411,-0.0863952,0.026162,-0.00451781
1654622343.116689164,-0.0968983,-0.197775,-0.188639,-0.0440914,0.0380359,-0.00657475,-0.0931254,0.0407256,-0.0185004
1654622343.120753479,-0.0847803,-0.24643,0.073917,-0.0400534,-0.0134132,-0.00562186,-0.0982685,0.0235,0.00388294
1654622343.125965760,-0.0729758,-0.225167,0.0446801,-0.016552,0.00424879,-0.0054931,-0.104432,0.0315272,0.00229246
1654622343.130612105,-0.042034,-0.258979,0.184191,0.013315,-0.0261361,-0.00455112,-0.0764367,0.00852263,0.0174855
1654622343.135918448,-0.0631314,-0.285203,0.300074,0.0391696,-0.0287132,-0.00340713,-0.0826534,-0.0320415,0.0334932
1654622343.140915678,-0.0875256,-0.225925,0.116396,0.044578,-0.0107474,-0.0039101,-0.0768208,0.00747152,0.020876
1654622343.145736710,-0.096143,-0.224114,-0.205145,0.0478508,-0.0177447,-0.00584881,-0.0542216,0.00862079,-0.0106642
1654622343.151172949,-0.123389,-0.207356,-0.167819,-0.0194614,-0.02319,-0.00656304,-0.0350487,0.0215083,-0.0124176
1654622343.155889085,-0.128733,-0.229928,-0.132745,0.000719602,0.0191858,-0.00694129,-0.0474615,-0.0123526,-0.013193
1654622343.162015948,-0.125044,-0.291025,0.18924,-0.0261796,-0.00918221,-0.00544854,-0.0301991,-0.0510548,0.0170619
1654622343.167686093,-0.147802,-0.299132,0.344414,-0.00206845,0.0478266,-0.00395375,-0.0653543,-0.0747637,0.0375113
1654622343.171075252,-0.178895,-0.285691,0.297255,-0.0184737,0.0300048,-0.00336725,-0.0900525,-0.0306444,0.0403468
1654622343.175923784,-0.164251,-0.30885,0.129035,0.00889084,-0.00405921,-0.0038339,-0.0867004,-0.0264806,0.0291552
1654622343.180684035,-0.0962978,-0.299871,0.278239,-0.000332734,0.039349,-0.00306004,-0.00373327,-0.0263035,0.0468252
1654622343.185830952,-0.0942356,-0.344113,0.216469,-0.0113142,0.0202296,-0.0030766,0.0130822,-0.0442357,0.0460292
1654622343.190902348,-0.163453,-0.390338,-0.111515,-0.0474189,0.00484086,-0.00488226,-0.0447288,-0.0800057,0.0159195
1654622343.195919421,-0.13101,-0.355062,-0.12632,-0.0638137,0.0163995,-0.00569841,-0.0268921,-0.0495234,0.0106372
1654622343.201097848,-0.110716,-0.355406,0.0233272,-0.0648378,-0.0100354,-0.00541221,-0.0301649,-0.0380797,0.0224087
1654622343.205775026,-0.102174,-0.361705,-0.195113,-0.0290459,0.0181182,-0.00645742,-0.0491438,-0.0534065,-0.000413812
1654622343.210704756,-0.0998548,-0.337772,-0.244173,-0.0305205,0.000955934,-0.00717176,-0.0464531,-0.0127997,-0.0106929
1654622343.215997506,-0.138719,-0.321795,0.0381246,0.0141472,-0.00842274,-0.00599514,-0.0977664,0.0111283,0.0126143
1654622343.220878954,-0.134937,-0.345742,0.1349,0.00413324,0.0116875,-0.00500731,-0.0727061,-0.0167297,0.0234648
1654622343.225800351,-0.153509,-0.409807,0.227799,0.000217024,-0.0864868,-0.0038968,-0.0775612,-0.0524092,0.0360861
1654622343.230751538,-0.228069,-0.382568,-0.0862461,-0.0395121,-0.0430522,-0.00503282,-0.137527,-0.0823165,0.00838224
1654622343.235970070,-0.112916,-0.365653,-0.301086,-0.0514259,-0.0453359,-0.00714432,-0.0329657,-0.0865876,-0.0166503
1654622343.241111726,-0.202014,-0.364525,-0.0322646,-0.0926148,-0.0504452,-0.00681565,-0.129691,-0.103219,0.00372665
1654622343.245869164,-0.106642,-0.335517,-0.0403158,-0.120181,-0.062299,-0.00703185,-0.0661338,-0.0913493,0.00189272
1654622343.250681655,0.0171199,-0.340058,-0.223607,-0.101917,-0.0951918,-0.00823297,0.0131245,-0.113157,-0.0183847
1654622343.255957842,-0.0253692,-0.244143,-0.16725,-0.101046,-0.0223925,-0.00880028,-0.0559327,-0.0702337,-0.0180315
1654622343.261608612,-0.041065,-0.245211,-0.104103,-0.105077,0.00103283,-0.0089385,-0.0994374,-0.0694671,-0.0154829
1654622343.265986572,-0.0570529,-0.267738,-0.11435,-0.140495,-0.00256971,-0.00919526,-0.13977,-0.0730773,-0.0190496
1654622343.271846560,0.0923433,-0.332355,-0.0990632,-0.0964874,-0.0881421,-0.00927972,-0.0427574,-0.106012,-0.0201648
1654622343.275942906,0.14536,-0.320578,-0.0157447,0.018523,-0.0467319,-0.00888539,-0.0238741,-0.139138,-0.013819
1654622343.280845083,0.0535185,-0.3269,0.236642,-0.00821222,-0.0366805,-0.00759752,-0.059635,-0.160765,0.0121175
1654622343.285877573,0.00222531,-0.253086,0.0592145,0.00744674,0.0261885,-0.00806098,-0.0854324,-0.102371,-0.000873295
1654622343.290810428,-0.0477659,-0.287045,0.282429,-0.0668143,0.010086,-0.00684479,-0.0870602,-0.0990596,0.0233265
1654622343.295883647,-0.0140277,-0.332726,0.222162,-0.0921157,-0.0665468,-0.00664177,-0.0561135,-0.107099,0.0232009
