1652788539.889798275,-0.000494599,-0.000187146,-0.00086889,-0.0366916,-0.0233686,0
1652788539.894614027,-0.000965117,-0.000154051,-0.0016933,-0.038511,-0.0232242,0
1652788539.899456445,-0.00139097,-0.000110251,-0.00243625,-0.0397412,-0.02294,0
1652788539.904570267,-0.00178249,-0.000183403,-0.00320388,-0.0393634,-0.0222138,0
1652788539.909812058,-0.00215011,-0.000324121,-0.00390225,-0.0380239,-0.0222678,0
1652788539.914500623,-0.00244041,-0.000295758,-0.00457536,-0.0377488,-0.0222488,0
1652788539.919460904,-0.00287335,-0.000272849,-0.00525387,-0.038437,-0.0216305,0
1652788539.924501446,-0.00321031,-0.000429,-0.00586838,-0.0379854,-0.0214239,0
1652788539.929617664,-0.00350874,-0.000486874,-0.00645684,-0.0385005,-0.0213274,0
1652788539.934494874,-0.00391481,-0.000531724,-0.00705742,-0.0382136,-0.0210823,0
1652788539.939532291,-0.00417302,-0.000606662,-0.00763906,-0.0380522,-0.0211152,0
1652788539.944558562,-0.00446926,-0.000405638,-0.00822843,-0.0383585,-0.0214905,0
1652788539.949566812,-0.0046677,-0.000333982,-0.00882327,-0.0380075,-0.0214066,0
1652788539.954519802,-0.00496906,-0.000344873,-0.00934227,-0.0378027,-0.0211652,0
1652788539.959573417,-0.00538517,-0.000515478,-0.00995896,-0.0380442,-0.0209149,0
1652788539.964461668,-0.00557349,-0.000471798,-0.0104024,-0.037972,-0.0208624,0
1652788539.969557626,-0.00584205,-0.000665849,-0.0109377,-0.0384877,-0.0208209,0
1652788539.974959207,-0.00612971,-0.000637143,-0.0113915,-0.0387974,-0.0206526,0
1652788539.979408711,-0.00629094,-0.000553292,-0.0118815,-0.038673,-0.0205148,0
1652788539.984492065,-0.00649911,-0.000387868,-0.0123613,-0.0388411,-0.0202194,0
1652788539.989540679,-0.00660775,-0.000424183,-0.0127976,-0.0389276,-0.0201653,0
1652788539.994636429,-0.00692927,-0.000391816,-0.0131035,-0.038698,-0.0202891,0
1652788539.999466711,-0.00702829,-0.000456752,-0.0135545,-0.0388314,-0.0202068,0
1652788540.004520847,-0.00723405,-0.000543874,-0.0139472,-0.0386659,-0.0201405,0
1652788540.009541857,-0.00739741,-0.000583589,-0.0142335,-0.038639,-0.0201127,0
1652788540.014477087,-0.00768211,-0.000763018,-0.014605,-0.0386978,-0.020143,0
1652788540.019604399,-0.00779718,-0.000495968,-0.0148611,-0.0383614,-0.0200748,0
1652788540.024545410,-0.00772071,7.78183e-05,-0.0158298,-0.0396789,-0.0203717,0
1652788540.029563869,-0.00786801,0.000525786,-0.016446,-0.0394876,-0.0222302,0
1652788540.034698837,-0.00779682,0.000698603,-0.0168642,-0.0423927,-0.0206994,0
1652788540.039468651,-0.00691668,0.00123731,-0.0164532,-0.0432039,-0.0197861,0
1652788540.044518985,-0.00672047,0.00330338,-0.0160399,-0.0463618,-0.0166624,0
1652788540.049591506,-0.00629615,0.00538835,-0.0160333,-0.0491639,-0.0158881,0
1652788540.054472986,-0.00599991,0.00526919,-0.016114,-0.050426,-0.0157557,0
1652788540.059465559,-0.00518221,0.00611534,-0.0169894,-0.051254,-0.0157062,0
1652788540.064548757,-0.005463,0.0056394,-0.0178325,-0.0493577,-0.0177411,0
1652788540.069546747,-0.00586375,0.00456584,-0.0192112,-0.0495702,-0.0129275,0
1652788540.074528799,-0.00711532,0.00447267,-0.0206368,-0.0512485,-0.0104199,0
1652788540.079441633,-0.00693376,0.00551295,-0.017999,-0.0505731,-0.0127243,0
1652788540.084491758,-0.00640481,0.00678346,-0.0146248,-0.0449663,-0.0161437,0
1652788540.089617664,-0.00647256,0.00763853,-0.0151894,-0.0411013,-0.0226216,0
1652788540.094451436,-0.00730375,0.00798939,-0.0172221,-0.0338617,-0.029943,0
1652788540.099483489,-0.00677233,0.00859686,-0.0183912,-0.0409041,-0.0283615,0
1652788540.104554603,-0.00710267,0.00895114,-0.0174241,-0.0442049,-0.0232821,0
1652788540.109556812,-0.0075294,0.00832116,-0.0169296,-0.0409505,-0.0228425,0
1652788540.114511260,-0.00727067,0.00659834,-0.0166465,-0.0394452,-0.0227406,0
1652788540.119501958,-0.00752901,0.00607833,-0.0177214,-0.0387057,-0.026143,0
1652788540.124470053,-0.00921785,0.00553404,-0.0194034,-0.0369668,-0.0319929,0
1652788540.129610594,-0.010432,0.00613455,-0.020579,-0.0368033,-0.0303298,0
1652788540.134561344,-0.0101921,0.00473445,-0.020386,-0.040207,-0.0297111,0
1652788540.139575636,-0.00987394,0.00333537,-0.019963,-0.0414321,-0.0283411,0
1652788540.144544668,-0.0110748,0.00180353,-0.0201614,-0.0377689,-0.0326397,0
1652788540.149610418,-0.0117785,-0.000193478,-0.0194001,-0.0372998,-0.0340256,0
1652788540.154490388,-0.0108278,-0.000786658,-0.019367,-0.033829,-0.0358927,0
1652788540.159558794,-0.0110202,-0.0065874,-0.0217446,-0.0355668,-0.0286864,0
1652788540.164421889,-0.0129198,-0.00980899,-0.0236809,-0.0350121,-0.0287494,0
1652788540.169580711,-0.014904,-0.0147942,-0.0234632,-0.0318411,-0.0286923,0
1652788540.174604795,-0.011902,-0.0147937,-0.0227128,-0.030262,-0.0180006,0
1652788540.179489348,-0.00829227,-0.0149237,-0.0229494,-0.0251934,-0.0160001,0
1652788540.184458171,-0.0119331,-0.0122372,-0.0232355,-0.0288856,-0.0137851,0
1652788540.189538140,-0.0134984,-0.00723705,-0.0247205,-0.034443,-0.0141459,0
1652788540.194513421,-0.00975355,-0.00833905,-0.0242409,-0.0322556,-0.0202293,0
1652788540.199665733,-0.00809282,-0.00996852,-0.0230767,-0.0289063,-0.0281999,0
1652788540.204553776,-0.0103462,-0.0112765,-0.0229459,-0.0239741,-0.0329722,0
1652788540.209659838,-0.00948868,-0.0128725,-0.0204562,-0.020432,-0.0404965,0
1652788540.214432517,-0.00563303,-0.0107322,-0.0182464,-0.0271635,-0.0446481,0
1652788540.219492434,-0.00668354,-0.00487088,-0.0181535,-0.0239152,-0.0498769,0
