1655379599.832286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1655379599.8374255, 0.054822405707652955, 0.0012153533835728147, 0.2695268220212528, 10.740930285371432, 0.23811479625060683, 52.80630734823564
1655379599.842004, 0.054822405707652955, 0.0012153533835728147, 0.2695268220212528, 0.0, 0.0, 0.0
1655379599.8517396, 0.054822405707652955, 0.0012153533835728147, 0.2695268220212528, 0.0, 0.0, 0.0
1655379599.8616478, 0.054822405707652955, 0.0012153533835728147, 0.2695268220212528, 0.0, 0.0, 0.0
1655379599.8718934, 0.0548805828874699, 0.0009852325453102995, 0.27136006407907765, 0.005703498539488446, -0.022560286852437203, 0.1797249958185045
1655379599.8825796, 0.0548805828874699, 0.0009852325453102995, 0.27136006407907765, 0.0, 0.0, 0.0
1655379599.8916965, 0.0548805828874699, 0.0009852325453102995, 0.27136006407907765, 0.0, 0.0, 0.0
1655379599.9017546, 0.0548805828874699, 0.0009852325453102995, 0.27136006407907765, 0.0, 0.0, 0.0
1655379599.91168, 0.0548805828874699, 0.0009852325453102995, 0.27136006407907765, 0.0, 0.0, 0.0
1655379599.9217777, 0.0548805828874699, 0.0009852325453102995, 0.27136006407907765, 0.0, 0.0, 0.0
1655379599.9317074, 0.0548805828874699, 0.0009852325453102995, 0.27136006407907765, 0.0, 0.0, 0.0
1655379599.944788, 0.055198489801674924, 0.00017468110026808148, 0.28143223716901034, 0.024428819263832856, -0.062284945278683015, 0.773972773204057
1655379599.9538574, 0.055198489801674924, 0.00017468110026808148, 0.28143223716901034, 0.0, 0.0, 0.0
1655379599.9637566, 0.055198489801674924, 0.00017468110026808148, 0.28143223716901034, 0.0, 0.0, 0.0
1655379599.9726028, 0.05499674744101585, 0.0007999148923850674, 0.2737311357123229, -0.022939485192122116, 0.07109335525283819, -0.875667867926099
1655379599.9817495, 0.05499674744101585, 0.0007999148923850674, 0.2737311357123229, 0.0, 0.0, 0.0
1655379599.991687, 0.05499674744101585, 0.0007999148923850674, 0.2737311357123229, 0.0, 0.0, 0.0
1655379600.0017035, 0.05499674744101585, 0.0007999148923850674, 0.2737311357123229, 0.0, 0.0, 0.0
1655379600.0118032, 0.05499674744101585, 0.0007999148923850674, 0.2737311357123229, 0.0, 0.0, 0.0
1655379600.021818, 0.05499674744101585, 0.0007999148923850674, 0.2737311357123229, 0.0, 0.0, 0.0
1655379600.0318494, 0.05499674744101585, 0.0007999148923850674, 0.2737311357123229, 0.0, 0.0, 0.0
1655379600.0419931, 0.05542617427666996, -0.000342741835279714, 0.288064742309178, 0.04253806373084371, -0.11318902469111765, 1.419855072590237
1655379600.0519414, 0.05542617427666996, -0.000342741835279714, 0.288064742309178, 0.0, 0.0, 0.0
1655379600.0618117, 0.05542617427666996, -0.000342741835279714, 0.288064742309178, 0.0, 0.0, 0.0
1655379600.071928, 0.05500470491218522, 0.0007839210453448042, 0.27413784458425106, -0.0418922849740701, 0.11198555919368072, -1.3842751513164602
1655379600.0816367, 0.05500470491218522, 0.0007839210453448042, 0.27413784458425106, 0.0, 0.0, 0.0
1655379600.096439, 0.05500470491218522, 0.0007839210453448042, 0.27413784458425106, 0.0, 0.0, 0.0
1655379600.1032445, 0.05500470491218522, 0.0007839210453448042, 0.27413784458425106, 0.0, 0.0, 0.0
1655379600.1116984, 0.05500470491218522, 0.0007839210453448042, 0.27413784458425106, 0.0, 0.0, 0.0
1655379600.1217883, 0.05500470491218522, 0.0007839210453448042, 0.27413784458425106, 0.0, 0.0, 0.0
1655379600.1318526, 0.05500470491218522, 0.0007839210453448042, 0.27413784458425106, 0.0, 0.0, 0.0
1655379600.1418555, 0.055173482628854034, 0.0004180204789808739, 0.2783476400854452, 0.016968408929621603, -0.036786553107756616, 0.423240300818348
1655379600.1518056, 0.055173482628854034, 0.0004180204789808739, 0.2783476400854452, 0.0, 0.0, 0.0
1655379600.1618319, 0.055173482628854034, 0.0004180204789808739, 0.2783476400854452, 0.0, 0.0, 0.0
