1650515804.502397441,-0.0110521,0.00199737,-0.00561032,-0.453815
1650515804.503991670,-0.0100888,0.0373577,-0.00882891,-0.457683
1650515804.508699047,-0.0128612,0.0797687,-0.00689117,-0.455207
1650515804.513647668,-0.00820015,0.11459,-0.00260059,-0.450601
1650515804.518746858,-0.00685644,0.153019,-0.0112786,-0.454633
1650515804.523665740,-0.00272452,0.190628,-0.00380095,-0.452846
1650515804.528655245,-0.00862914,0.232785,-0.00348466,-0.455469
1650515804.533629854,-0.000987219,0.264686,-0.00236008,-0.452694
1650515804.538651754,-0.00308619,0.297924,-0.0064863,-0.450742
1650515804.543660790,-0.00677182,0.303249,-0.00531096,-0.451457
1650515804.548638525,-0.0104125,0.300324,-0.00461452,-0.447569
1650515804.553635009,-0.0087421,0.305918,-0.00566558,-0.452686
1650515804.558617952,-0.00558392,0.300981,-0.0068747,-0.453691
1650515804.563626987,-0.00296564,0.301257,-0.00489798,-0.447724
1650515804.568640763,-0.00555178,0.29899,-0.000364079,-0.450078
1650515804.573628080,-0.00451146,0.300727,-0.000574136,-0.446416
1650515804.578732634,-0.00360371,0.299396,-0.00981816,-0.452056
1650515804.583679588,-0.00959833,0.304311,-0.00187217,-0.453621
1650515804.588676489,-0.00493688,0.304982,-0.00826556,-0.450706
1650515804.593639224,-0.00317643,0.298852,-0.00598852,-0.451435
1650515804.598630708,-0.00512727,0.296328,-0.00444201,-0.448973
1650515804.603626567,-0.00315129,0.304058,-0.00928125,-0.448121
1650515804.608712528,-0.00716566,0.299251,-0.00344681,-0.450288
1650515804.613640472,-0.00474558,0.298713,-0.00931897,-0.453761
1650515804.618652946,-0.00562564,0.297761,-0.00502187,-0.451376
1650515804.623672606,-0.00887136,0.301235,-0.00569219,-0.449366
1650515804.628651174,-0.00380279,0.297364,-0.00330446,-0.448892
1650515804.633664533,-0.00495469,0.298843,-0.00829888,-0.452713
1650515804.638659194,-0.000623356,0.300166,-0.00480171,-0.449989
1650515804.643648699,-0.00677812,0.303764,-0.00287292,-0.452756
1650515804.648673307,-0.00722303,0.304178,-0.00451352,-0.448022
1650515804.653631459,-0.00122966,0.306306,-0.00645402,-0.448938
1650515804.658647213,-0.00421954,0.302323,-0.00550338,-0.455552
1650515804.663642083,0.00135827,0.306318,-0.00523538,-0.453249
1650515804.668610495,-0.00422303,0.30087,-0.00958513,-0.449019
1650515804.673641770,-0.0038853,0.301917,-0.000563797,-0.444309
1650515804.678617733,-0.00852483,0.301135,-0.00209413,-0.448465
1650515804.683661247,-0.00966814,0.299137,-0.00867489,-0.451873
1650515804.688699189,-0.00662181,0.300314,-0.00393859,-0.448554
1650515804.693621977,-0.00938339,0.29499,-0.00296479,-0.447193
1650515804.698658824,-0.00249184,0.300983,-0.00406476,-0.451214
1650515804.703632757,-0.0099144,0.297525,-0.00625303,-0.451596
1650515804.708696583,-0.00370208,0.304169,-0.00518605,-0.452122
1650515804.713651193,-0.0028997,0.300854,-0.00676382,-0.447575
1650515804.718767205,-0.000240031,0.30364,-0.00452077,-0.450574
1650515804.723638901,-0.003539,0.301645,-0.00517746,-0.453084
1650515804.728635229,-0.00327802,0.310053,-0.00188925,-0.447032
1650515804.733614369,-0.00951742,0.297675,-0.00677695,-0.450142
1650515804.738630801,-0.129592,0.276092,0.0826144,-0.430752
1650515804.743652909,-0.230425,0.273394,0.244089,-0.502105
1650515804.748642154,-0.270139,0.20484,0.146274,-0.478613
1650515804.753651815,-0.257182,0.176446,0.0293951,-0.390487
1650515804.758615852,-0.2963,0.180432,-0.114043,-0.327334
1650515804.763640720,-0.347465,0.215259,-0.0829208,-0.378893
1650515804.768630382,-0.335545,0.220835,-0.0523636,-0.405537
1650515804.773620512,-0.334081,0.217391,0.0114672,-0.411779
1650515804.778757357,-0.30357,0.20236,0.0122208,-0.430855
1650515804.783646083,-0.253657,0.161281,-0.0042515,-0.470016
1650515804.788657775,-0.214423,0.122779,-0.0532942,-0.48841
1650515804.793637176,-0.197246,0.094838,-0.0780246,-0.477533
1650515804.798632463,-0.1929,0.0605837,-0.084011,-0.461408
1650515804.803644102,-0.177226,0.0740455,-0.0552818,-0.453271
1650515804.808768187,-0.178387,0.10247,-0.0360277,-0.452871
1650515804.813635925,-0.13734,0.142253,-0.0301046,-0.46263
1650515804.818696522,-0.140318,0.175548,-0.0372078,-0.479425
1650515804.823697745,-0.107065,0.219721,-0.0486059,-0.497277
1650515804.828674438,-0.0336684,0.271826,-0.0343555,-0.528916
1650515804.833636027,-0.0414109,0.292642,-0.039516,-0.545801
1650515804.838729748,-0.0558124,0.330061,-0.00550773,-0.544327
1650515804.843654984,-0.0695871,0.342944,0.00489048,-0.549504
1650515804.848634958,-0.0964499,0.39225,0.0205314,-0.538668
1650515804.853617276,-0.143421,0.463861,0.0205833,-0.515412
1650515804.858635426,-0.163336,0.503709,0.0200855,-0.513412
1650515804.863632587,-0.223017,0.607324,-5.20501e-06,-0.496322
1650515804.868639436,-0.273969,0.709725,-0.00294058,-0.48313
1650515804.873628055,-0.284916,0.747039,-0.00542,-0.492033
1650515804.878631935,-0.298958,0.81337,-0.00993532,-0.474649
1650515804.883677897,-0.281565,0.824312,-0.0270204,-0.476218
1650515804.888668548,-0.256872,0.850721,-0.064111,-0.447121
1650515804.893627116,-0.191713,0.856312,-0.0885763,-0.429177
1650515804.898641204,-0.139125,0.843057,-0.100625,-0.419366
1650515804.903623834,-0.0356253,0.787984,-0.143137,-0.387822
1650515804.908704952,0.0919399,0.707331,-0.173229,-0.373191
1650515804.913724820,0.166836,0.637915,-0.16878,-0.379175
1650515804.918781355,0.293299,0.525667,-0.175066,-0.37114
1650515804.923726434,0.349442,0.474517,-0.155672,-0.367546
1650515804.928753907,0.456611,0.358181,-0.138242,-0.3514
1650515804.933727788,0.496383,0.319976,-0.140692,-0.35342
1650515804.938756354,0.590865,0.225737,-0.123491,-0.341095
1650515804.943861846,0.671873,0.158269,-0.105477,-0.3302
1650515804.948749166,0.691486,0.132443,-0.103065,-0.333864
1650515804.953690391,0.75592,0.0610517,-0.0880638,-0.338323
1650515804.958740988,0.764232,0.0236575,-0.0726988,-0.338163
1650515804.963698932,0.816953,-0.0715855,-0.0364042,-0.353467
1650515804.968740102,0.828895,-0.117076,-0.0204993,-0.354488
1650515804.973687212,0.80335,-0.204932,0.0518311,-0.380207
1650515804.978794162,0.662256,-0.26825,0.149764,-0.438709
1650515804.983731012,0.595226,-0.299829,0.152525,-0.427114
1650515804.988725778,0.445465,-0.352699,0.150099,-0.39239
1650515804.993719449,0.447251,0.0465434,-0.131384,-0.320679
1650515804.998783328,-0.0326468,0.338507,0.322863,-0.759283
1650515805.003736584,-0.318323,0.611545,0.150027,-0.688926
1650515805.008766973,-0.204603,-0.0714181,0.243072,-0.594342
1650515805.013800071,-0.431376,-0.117484,0.0472471,-0.554949
1650515805.018812075,-0.370615,0.141454,0.23176,-0.711277
1650515805.023781633,-0.629116,0.139335,0.205162,-0.568764
1650515805.028773326,-0.523913,0.0074125,0.162738,-0.340048
1650515805.033741321,-0.394437,0.0809286,-0.033309,-0.377277
1650515805.038818376,-0.354591,0.14513,-0.150789,-0.296323
1650515805.043733456,-0.302575,0.140281,-0.1729,-0.345957
1650515805.049027537,-0.374894,0.228629,-0.198203,-0.436399
1650515805.053772309,-0.225407,0.261329,-0.096236,-0.476862
1650515805.058797699,-0.182707,0.259214,-0.100491,-0.503017
1650515805.063762204,-0.02839,0.216193,-0.106848,-0.498304
1650515805.068743949,0.118654,0.239259,-0.126353,-0.442155
1650515805.073754235,0.201715,0.22856,-0.169776,-0.394705
1650515805.078872800,0.267747,0.209766,-0.194266,-0.423853
1650515805.083801786,0.265826,0.215622,-0.1351,-0.38984
1650515805.088806030,0.372358,0.144865,-0.0746175,-0.446889
1650515805.093813295,0.464914,0.0390585,-0.0449097,-0.471526
1650515805.098825456,0.490838,0.0159172,-0.0378514,-0.465645
1650515805.103750588,0.0338231,0.536291,-0.37976,-0.492757
1650515805.108809154,0.338162,0.493104,-0.0361027,-0.512496
1650515805.113733504,0.110325,0.58792,0.37002,-0.973418
1650515805.118803164,0.188468,0.326585,0.0987297,-0.551166
1650515805.123768711,0.05189,0.206264,0.0385617,-0.448546
1650515805.128852589,-0.00318663,0.337908,0.0271559,-0.477433
1650515805.133744076,-0.117619,0.431678,0.0623917,-0.463203
1650515805.138815506,-0.0707695,0.290623,0.0955261,-0.442976
1650515805.143763242,-0.0176242,0.203355,0.0907441,-0.489895
1650515805.148736081,-0.14822,0.281056,-0.154797,-0.367354
1650515805.153752096,-0.0260335,0.162282,-0.146867,-0.329405
1650515805.158798526,-0.0416497,0.169398,-0.0610556,-0.391698
1650515805.163786990,-0.0439891,0.238993,0.00195206,-0.462705
1650515805.168770870,0.0834484,0.161012,-0.00515558,-0.422035
1650515805.173833446,0.119012,0.177115,-0.0121374,-0.453808
1650515805.178810556,0.0211985,0.302774,-0.0277907,-0.459962
1650515805.183781468,0.0660426,0.295893,-0.0036298,-0.493452
1650515805.188822170,0.0819471,0.306441,-0.0169966,-0.504676
1650515805.193729021,0.0509573,0.321184,-0.0204511,-0.497466
1650515805.198827534,0.0463118,0.310606,-0.0439116,-0.506085
1650515805.203730479,0.0610902,0.325939,-0.0517391,-0.485348
1650515805.208832012,0.0835417,0.352228,-0.0266617,-0.471149
1650515805.213822038,0.1551,0.412923,-0.0334399,-0.443039
1650515805.218806023,0.173093,0.457854,-0.039042,-0.475853
1650515805.223753081,0.160261,0.474714,-0.0329606,-0.48965
1650515805.228755399,0.161589,0.494955,-0.0598509,-0.486886
1650515805.233758653,0.108743,0.559913,-0.0443666,-0.490449
1650515805.238784460,0.109777,0.615778,0.0213709,-0.505676
1650515805.243747611,0.122565,0.638744,0.0304946,-0.468319
1650515805.248732690,0.104689,0.723432,0.0570406,-0.510898
1650515805.253773704,0.0981509,0.760369,0.0382753,-0.537666
1650515805.258803781,0.0707287,0.833521,0.00395888,-0.518935
1650515805.263810682,0.00602334,0.895091,0.0159901,-0.520934
1650515805.268814926,-0.0363436,1.01624,0.00940092,-0.494572
1650515805.273740943,-0.0663956,1.12842,0.0424065,-0.479198
1650515805.278796176,-0.109764,1.21244,0.0533044,-0.498375
1650515805.283739849,-0.0993168,1.34548,0.0477924,-0.504486
1650515805.288827529,-0.117949,1.39136,0.0369625,-0.512841
1650515805.293718391,-0.141458,1.53291,0.0235035,-0.511871
1650515805.298868985,-0.128031,1.56683,0.00252617,-0.485665
1650515805.303744744,-0.147608,1.65037,0.000128878,-0.471663
1650515805.308807580,-0.146466,1.68035,0.00205023,-0.480191
1650515805.313736202,-0.13285,1.75387,-0.00937689,-0.435652
1650515805.318829142,-0.148088,1.76749,0.000928931,-0.43776
1650515805.323734378,-0.134698,1.84188,-0.0212972,-0.38405
1650515805.328796746,-0.0949802,1.83206,-0.0358126,-0.347265
1650515805.333738596,-0.0954654,1.87406,-0.0433771,-0.318502
1650515805.338829349,-0.0867705,1.907,-0.0351403,-0.303745
1650515805.343792240,-0.0487326,1.88623,-0.0417315,-0.27632
1650515805.348750861,-0.035888,1.87326,-0.029747,-0.247248
1650515805.353739897,-0.0278225,1.8567,-0.0416847,-0.219859
1650515805.358786536,-0.00909812,1.82719,-0.0344343,-0.184215
1650515805.363819790,-0.021371,1.81385,-0.0348475,-0.17476
1650515805.368745339,-0.00533697,1.76694,-0.036364,-0.13695
1650515805.373783280,-0.022909,1.74452,-0.0285987,-0.125142
1650515805.378880647,-0.0324725,1.68855,-0.0196562,-0.095329
1650515805.383735573,-0.0293485,1.61175,-0.0186925,-0.0740559
