1650515804.670038426,-0.0105195,0.00199737,-0.000256213,-0.449638,8.78089
1650515804.676209255,-0.0142479,0.00119842,-0.00162431,-0.453762,8.7381
1650515804.682371854,-0.0154463,-0.000798948,-0.0081628,-0.45709,8.76187
1650515804.685615155,-0.0131826,0.000399474,-0.00352065,-0.453819,8.78089
1650515804.691714527,-0.0158458,-0.00492685,-0.00243911,-0.452245,8.75712
1650515804.697820148,-0.00892159,0.00106526,-0.00381644,-0.456505,8.72622
1650515804.700947150,-0.0161121,-0.00239684,-0.00571702,-0.456749,8.74999
1650515804.707125999,-0.0105195,0.00426106,-0.00488346,-0.457541,8.77613
1650515804.710220033,-0.00918791,0.000932106,-0.00649715,-0.452861,8.80228
1650515804.716439610,-0.00719053,0.00372843,-0.00435561,-0.455972,8.74286
1650515804.722531951,-0.0103863,0.00173105,-0.00489406,-0.458401,8.75712
1650515804.725678118,-0.00945422,0.01012,-0.00162079,-0.452686,8.75712
1650515804.731822020,-0.0153132,-0.00226369,-0.00627493,-0.4553,8.73335
1650515804.737962016,-0.135821,-0.0238353,0.0879383,-0.435048,8.67154
1650515804.741184797,-0.232494,-0.0263653,0.253271,-0.506299,8.02974
1650515804.747407186,-0.257528,-0.0924117,0.156494,-0.480165,8.6454
1650515804.750431847,-0.240217,-0.120641,0.0390158,-0.390897,9.18261
1650515804.756596738,-0.286822,-0.115714,-0.102437,-0.327926,9.57245
1650515804.762772983,-0.362723,-0.0711064,-0.0682103,-0.38125,9.64851
1650515804.765839621,-0.372709,-0.0579238,-0.0373002,-0.408353,9.34187
1650515804.772007741,-0.389887,-0.0561927,0.0270467,-0.414559,9.01146
1650515804.775095109,-0.371378,-0.0688427,0.0268289,-0.432998,8.72859
1650515804.781297811,-0.336224,-0.108391,0.00846788,-0.470439,8.479
1650515804.787476348,-0.319979,-0.148205,-0.0421787,-0.48719,8.26032
1650515804.790565955,-0.317715,-0.17457,-0.0676712,-0.475121,8.3863
1650515804.796738085,-0.317582,-0.207593,-0.0739295,-0.45756,8.67392
1650515804.802847717,-0.289619,-0.201601,-0.0459318,-0.449894,8.98769
1650515804.805966333,-0.278833,-0.179231,-0.0267651,-0.450572,9.00671
1650515804.812173359,-0.228233,-0.143411,-0.0226077,-0.461879,8.97343
1650515804.815383171,-0.225703,-0.11172,-0.0297385,-0.479966,8.82843
1650515804.821485355,-0.189617,-0.0683101,-0.0425601,-0.499559,8.57884
1650515804.827765712,-0.114934,-0.0165165,-0.0313314,-0.533259,8.3031
1650515804.830848236,-0.1156,0.00279139,-0.0364188,-0.550928,8.19138
1650515804.837053855,-0.122258,0.0383446,-0.00201092,-0.550913,8.24605
1650515804.840090442,-0.125587,0.0489972,0.00870708,-0.556567,8.24605
1650515804.846311477,-0.14383,0.096801,0.0252259,-0.547675,8.43146
1650515804.852427463,-0.183111,0.167242,0.0269905,-0.527262,8.6763
1650515804.855541757,-0.19949,0.206523,0.0272571,-0.526849,8.76663
1650515804.861717273,-0.256215,0.309588,0.00958825,-0.513904,8.98294
1650515804.867802947,-0.310144,0.416913,0.008971,-0.50503,9.06851
1650515804.870921876,-0.330917,0.466581,0.00731123,-0.515894,8.84031
1650515804.877123433,-0.355018,0.545943,0.00372451,-0.501599,9.01622
1650515804.880166166,-0.35129,0.575637,-0.013689,-0.504196,8.71433
1650515804.886392045,-0.341969,0.621177,-0.0514177,-0.476667,8.90925
1650515804.892534749,-0.295896,0.650872,-0.0780806,-0.45956,8.8522
1650515804.895666855,-0.25981,0.664054,-0.0919273,-0.449812,8.44572
1650515804.901845287,-0.170461,0.635825,-0.138401,-0.416551,8.59072
1650515804.908014761,-0.0514179,0.577768,-0.173483,-0.399091,8.39581
1650515804.911129940,0.0204874,0.521975,-0.172065,-0.402495,8.38392
1650515804.917574095,0.149118,0.418378,-0.18363,-0.38993,8.24368
1650515804.920840937,0.214232,0.36578,-0.166915,-0.384021,8.23654
1650515804.927081086,0.336871,0.245539,-0.154368,-0.362877,8.45761
1650515804.930249389,0.403051,0.194672,-0.159229,-0.362892,8.50753
1650515804.936674533,0.525423,0.0830857,-0.146564,-0.346296,8.86646
1650515804.942952494,0.640072,-0.00546441,-0.132681,-0.332162,9.10892
1650515804.946128401,0.698928,-0.0542003,-0.131996,-0.334332,9.12081
1650515804.952423862,0.800128,-0.146212,-0.120323,-0.335592,9.16597
1650515804.955582008,0.842339,-0.199076,-0.105915,-0.333734,9.16597
1650515804.962098817,0.923965,-0.304804,-0.0722065,-0.345118,9.31097
1650515804.965375607,0.960583,-0.357934,-0.0571518,-0.344292,9.47499
1650515804.971570549,0.952461,-0.449413,0.0159399,-0.366515,9.14933
1650515804.977886269,0.827692,-0.513729,0.119319,-0.422539,8.94728
1650515804.981043062,0.769235,-0.543822,0.124682,-0.409714,9.05425
1650515804.987395188,0.621696,-0.595221,0.128245,-0.372874,9.42982
1650515804.990553126,0.623427,-0.196014,-0.153214,-0.317068,20
1650515804.996877232,0.128212,0.0898768,0.320876,-0.767082,5.44827
1650515805.000074960,-0.162472,0.359921,0.159604,-0.707546,9.88384
1650515805.006329901,-0.0695274,-0.330636,0.248804,-0.585404,4.88015
1650515805.012825878,-0.309878,-0.383367,0.0623487,-0.544012,8.34351
1650515805.016122927,-0.280317,-0.131965,0.245344,-0.710559,5.54335
1650515805.022389534,-0.556753,-0.141419,0.229349,-0.56784,8.12482
1650515805.025837673,-0.476725,-0.280169,0.183213,-0.333756,12.9312
1650515805.032218496,-0.372063,-0.211859,-0.0175706,-0.373878,8.96392
1650515805.035465287,-0.356217,-0.143416,-0.135805,-0.295644,11.0296
1650515805.041981106,-0.349958,-0.138356,-0.158842,-0.34558,9.24441
1650515805.044983267,-0.450892,-0.0388871,-0.180421,-0.439896,7.56859
1650515805.051363622,-0.337441,0.00372349,-0.0837482,-0.481949,8.16523
1650515805.054489061,-0.303886,0.00478876,-0.0895997,-0.507966,8.69294
1650515805.060859884,-0.169263,-0.035425,-0.102138,-0.501429,9.1113
1650515805.067275550,-0.0291805,-0.0110571,-0.127814,-0.446018,8.49327
1650515805.070376355,0.0507143,-0.0211771,-0.174966,-0.39793,8.98531
1650515805.076798895,0.124351,-0.0431481,-0.20243,-0.426135,8.04163
1650515805.079975688,0.142194,-0.0499392,-0.143531,-0.392168,8.6763
1650515805.086379062,0.27189,-0.131698,-0.0877868,-0.446222,8.68343
1650515805.092928527,0.398124,-0.247945,-0.0625652,-0.466536,8.34827
1650515805.095991207,0.45192,-0.273378,-0.0573212,-0.459731,8.78089
1650515805.102259585,0.0220853,0.245938,-0.381633,-0.507687,5.33892
1650515805.105579967,0.30691,0.216111,-0.0490136,-0.526243,8.12958
1650515805.112335416,0.0986512,0.311718,0.365617,-0.990912,4
1650515805.115343046,0.20571,0.0536578,0.0904079,-0.558278,7.24769
1650515805.121724546,0.0927923,-0.0649861,0.0352154,-0.450824,9.36089
1650515805.124836861,0.0472522,0.0669736,0.0259773,-0.484853,8.00359
1650515805.131412262,-0.0713916,0.160184,0.0659295,-0.474233,9.22777
1650515805.137719493,-0.0337079,0.0186372,0.0973443,-0.448268,9.88384
1650515805.140912014,0.0147616,-0.0699129,0.0903195,-0.491587,7.25482
1650515805.147444135,-0.078449,-0.00626336,-0.150136,-0.372051,7.94179
1650515805.150525253,0.00837005,-0.117983,-0.145781,-0.329639,9.67941
1650515805.156887222,-0.04476,-0.110393,-0.0584061,-0.392329,9.88384
1650515805.160024536,-0.0701932,-0.0426155,0.00502955,-0.46606,8.57646
1650515805.166398745,0.049649,-0.121046,-0.00724275,-0.42218,10.2047
1650515805.172858472,0.0853354,-0.104933,-0.0159341,-0.454512,8.98531
1650515805.175986463,-0.0109379,0.0197025,-0.0279816,-0.465609,8.78564
1650515805.182382755,0.0242159,0.0121125,-0.00568979,-0.498741,8.37204
1650515805.185539808,0.0348685,0.0219661,-0.0199929,-0.510309,7.87761
1650515805.192103855,0.0295422,0.0279583,-0.022505,-0.503613,8.48376
1650515805.195082371,0.0440564,0.0121125,-0.0458866,-0.511774,8.42433
1650515805.201642408,0.0650954,0.0264935,-0.054217,-0.491646,8.0963
1650515805.204704464,0.0862675,0.0528588,-0.0299025,-0.478501,9.09941
1650515805.211195753,0.155643,0.113446,-0.0395602,-0.452815,9.23015
1650515805.217563972,0.173752,0.160983,-0.0460222,-0.487535,8.55507
1650515805.221111119,0.166828,0.178693,-0.0395753,-0.502027,8.98531
1650515805.227735790,0.169758,0.199066,-0.0666409,-0.500061,8.69531
1650515805.230737378,0.115962,0.265379,-0.0490258,-0.506257,8.51704
1650515805.237257156,0.116894,0.325433,0.0167108,-0.523859,8.29835
1650515805.240547539,0.14033,0.353397,0.0250322,-0.487576,8.87835
1650515805.246834718,0.13527,0.448871,0.0519844,-0.533905,8.77138
1650515805.250210047,0.14033,0.495609,0.033139,-0.562416,8.57884
1650515805.256701909,0.119024,0.574306,-0.000257328,-0.546767,8.74286
1650515805.259748079,0.0545759,0.649274,0.0144423,-0.551596,8.60974
1650515805.266274159,0.0106337,0.787359,0.0096986,-0.530496,8.88072
1650515805.272517798,-0.0206584,0.924645,0.0441668,-0.520312,9.13745
1650515805.275693861,-0.0619374,1.03849,0.0569489,-0.543731,8.75949
1650515805.282091298,-0.0584753,1.20228,0.0512112,-0.555965,8.76425
1650515805.285290954,-0.086039,1.27898,0.0412904,-0.56704,8.50277
1650515805.292042809,-0.12319,1.45368,0.0289825,-0.572513,8.32687
1650515805.295874949,-0.12359,1.52945,0.00772473,-0.548566,8.6763
1650515805.302127025,-0.153284,1.65382,0.00637617,-0.538798,8.63827
1650515805.305573654,-0.161806,1.72772,0.00851802,-0.54945,8.42909
1650515805.312076401,-0.154615,1.83624,-0.00324774,-0.508575,8.78327
1650515805.315207049,-0.179649,1.88658,0.00787137,-0.512146,8.51466
1650515805.321775783,-0.174722,1.9963,-0.0147566,-0.462162,8.56933
1650515805.324850286,-0.14383,2.01894,-0.0307482,-0.425678,9.00433
1650515805.331568653,-0.150088,2.09231,-0.0382556,-0.399135,8.92113
1650515805.337868749,-0.144229,2.14943,-0.0303608,-0.386078,8.80466
1650515805.341063718,-0.105746,2.1481,-0.0385352,-0.358092,9.10417
1650515805.347482665,-0.0903001,2.14877,-0.027159,-0.32868,9.05187
1650515805.350728153,-0.078449,2.14557,-0.0395602,-0.300746,9.23015
1650515805.357004864,-0.055679,2.12014,-0.033161,-0.26397,9.28482
1650515805.360235925,-0.063269,2.11055,-0.033212,-0.254012,9.27056
1650515805.366634040,-0.0423632,2.06434,-0.0354616,-0.214338,9.42269
1650515805.369910048,-0.0554127,2.04251,-0.0270774,-0.201642,9.52015
1650515805.376228321,-0.0604727,1.98711,-0.0178161,-0.169598,9.51064
1650515805.382574405,-0.0538148,1.91068,-0.0170331,-0.145258,9.38704
1650515805.385803435,-0.0527495,1.86115,-0.0195374,-0.144471,9.40605
1650515805.392717474,-0.0660653,1.74969,-0.00875449,-0.129759,9.26105
1650515805.396399878,-0.0671306,1.68218,-0.0168355,-0.11332,9.21351
1650515805.402811221,-0.0757858,1.55581,-0.00927985,-0.0962694,9.25154
1650515805.405961607,-0.0917648,1.50122,-0.0137641,-0.085034,9.36089
1650515805.412459510,-0.109608,1.37672,-0.00908075,-0.0655592,9.71744
1650515805.415894942,-0.13118,1.31293,-0.0044474,-0.0594455,9.63663
1650515805.421943430,-0.155947,1.19269,-0.0102645,-0.0401527,9.76023
1650515805.425162825,-0.163004,1.12984,-0.00997609,-0.0426516,9.80302
1650515805.431577293,-0.180981,0.994553,-0.016896,-0.0350751,9.74597
1650515805.437838692,-0.187372,0.858199,-0.0233397,-0.032832,9.61285
1650515805.441101003,-0.200422,0.794949,-0.0220457,-0.0283707,9.52728
1650515805.447507085,-0.195229,0.642083,-0.0335611,-0.0373425,9.60097
1650515805.450663253,-0.200954,0.573507,-0.0327807,-0.0358617,9.46548
1650515805.457050586,-0.195628,0.431161,-0.0459215,-0.0329697,9.71744
1650515805.460216493,-0.178318,0.362318,-0.0513996,-0.0291632,9.84105
1650515805.466606483,-0.166999,0.242875,-0.0682377,-0.0173796,9.92425
1650515805.472913922,-0.133976,0.136216,-0.0718967,-0.0262763,10.0146
1650515805.476131599,-0.11347,0.0876131,-0.0914863,-0.0338849,9.73646
1650515805.482431486,-0.0554127,-0.0178481,-0.089879,-0.0466814,9.61999
1650515805.485646715,-0.0269168,-0.0700461,-0.0958193,-0.0625466,9.6913
1650515805.492055402,0.0447222,-0.164855,-0.112917,-0.0683548,9.66753
1650515805.495230736,0.0842701,-0.207332,-0.111802,-0.0669939,9.7222
1650515805.501767180,0.158572,-0.287227,-0.116725,-0.0729954,9.73646
1650515805.504932514,0.202514,-0.311062,-0.112445,-0.0818929,9.75072
1650515805.511373700,0.271091,-0.355936,-0.109436,-0.100247,9.76023
1650515805.517779366,0.348056,-0.398148,-0.109111,-0.11818,9.87671
1650515805.520897201,0.388004,-0.409599,-0.100165,-0.129789,9.86244
1650515805.527453072,0.446726,-0.419453,-0.0901512,-0.13761,9.88146
1650515805.530456900,0.47975,-0.420784,-0.0967833,-0.14448,9.86482
1650515805.536934022,0.525156,-0.413061,-0.0802727,-0.165778,10.0051
1650515805.540125710,0.539671,-0.39655,-0.0811974,-0.174342,10.1548
1650515805.546601478,0.582015,-0.359931,-0.0762207,-0.18931,10.0074
1650515805.552754443,0.6185,-0.314791,-0.0575053,-0.197755,9.83154
1650515805.555958057,0.635012,-0.289357,-0.0498578,-0.210191,9.71507
1650515805.562400285,0.668035,-0.217053,-0.0507958,-0.221296,9.81728
1650515805.565549213,0.683615,-0.178703,-0.0436707,-0.225552,10.0003
1650515805.571857590,0.710912,-0.0788345,-0.0378026,-0.224054,9.91236
1650515805.575078287,0.706651,-0.0110571,-0.026929,-0.219213,9.83867
1650515805.581480985,0.724627,0.121835,-0.0185749,-0.20212,9.76499
1650515805.587762435,0.729554,0.30253,-0.0168303,-0.18364,9.784
1650515805.591020163,0.72263,0.395208,-0.0101582,-0.185721,9.86244
1650515805.597620147,0.718236,0.60653,-0.00246813,-0.167535,10.5898
1650515805.600529394,0.698395,0.717717,0.00333525,-0.159819,10.7847
1650515805.606935789,0.666837,0.954738,0.00699956,-0.141506,11.2815
1650515805.610115238,0.643933,1.06872,0.00854571,-0.130556,11.4765
1650515805.616519602,0.602788,1.30628,0.0161892,-0.124106,11.8116
1650515805.622820896,0.538073,1.52119,0.0133697,-0.110385,11.9804
1650515805.626089716,0.506914,1.61107,0.0156686,-0.108367,12.0517
1650515805.632515070,0.421826,1.77393,0.0148584,-0.10237,12.066
1650515805.635664467,0.385074,1.83731,0.0134516,-0.0971257,12.085
1650515805.641986281,0.292929,1.9433,0.00756114,-0.0883709,12.0232
1650515805.645299580,0.247256,1.9742,0.0116471,-0.0844554,11.9067
1650515805.651673215,0.160437,2.01747,0.00698608,-0.0714717,11.6452
1650515805.654842508,0.10957,2.02253,0.00349619,-0.06387,11.6547
1650515805.661481553,0.0254143,2.00136,0.00313228,-0.0501093,11.4836
1650515805.667703318,-0.0554127,1.93864,0.0012779,-0.0449241,11.3243
1650515805.670795737,-0.094428,1.8947,-0.00126077,-0.0379925,11.2578
1650515805.677315203,-0.172325,1.77925,-0.000851134,-0.0257282,11.0629
1650515805.680375748,-0.205748,1.71081,-0.00129466,-0.0146447,10.963
1650515805.686770164,-0.270063,1.56287,-0.00468801,-0.0083356,10.6706
1650515805.690107942,-0.294032,1.46567,-0.00220495,-0.00648536,10.7705
1650515805.696494546,-0.349426,1.28537,-0.00817132,0.0087838,10.799
1650515805.702725894,-0.387775,1.08483,-0.0102568,0.0182346,10.6992
1650515805.705966590,-0.402423,0.976177,-0.0116871,0.0248954,10.616
1650515805.712550950,-0.412942,0.745946,-0.0177507,0.0251999,10.4876
1650515805.715675191,-0.416937,0.647143,-0.0187422,0.0266795,10.4424
1650515805.722233666,-0.422796,0.4265,-0.0147084,0.0244557,10.2214
1650515805.725372334,-0.413208,0.322504,-0.0241089,0.0256823,10.1976
1650515805.731676648,-0.400691,0.123832,-0.0249787,0.0222976,10.0336
1650515805.734885315,-0.394034,0.0380783,-0.0282211,0.0177856,9.89572
1650515805.741405613,-0.365005,-0.145946,-0.025399,0.0127588,9.67941
1650515805.747867945,-0.326256,-0.296814,-0.0308025,0.00750892,9.45359
1650515805.750864793,-0.309878,-0.360064,-0.0314741,0.00402761,9.32761
1650515805.757414987,-0.264071,-0.479773,-0.0366098,-0.00681988,9.19212
1650515805.760458137,-0.23744,-0.529575,-0.0329076,-0.0119169,9.06613
1650515805.766849585,-0.188704,-0.608537,-0.03531,-0.0205566,8.85458
1650515805.770031064,-0.149955,-0.640895,-0.0344093,-0.0226515,8.87835
1650515805.776462355,-0.0926969,-0.677779,-0.0352629,-0.0315029,8.73097
1650515805.782732712,-0.0299795,-0.687766,-0.0409221,-0.0450672,8.74761
1650515805.785968409,-0.000551537,-0.688965,-0.0344554,-0.0514477,8.86646
1650515805.792334961,0.0650954,-0.669124,-0.0342046,-0.0624836,8.86171
1650515805.795618105,0.0937244,-0.639963,-0.0342414,-0.0652362,8.8522
1650515805.802054291,0.148452,-0.585235,-0.0252281,-0.0758843,8.98769
1650515805.805081451,0.171755,-0.546352,-0.0289922,-0.0794418,8.97343
1650515805.811494722,0.223953,-0.467922,-0.0254631,-0.0846669,9.09228
1650515805.817811015,0.2643,-0.366456,-0.0206988,-0.0904943,9.10892
1650515805.821013223,0.283475,-0.309464,-0.0191681,-0.0974343,9.21351
1650515805.827750912,0.308908,-0.193484,-0.0163129,-0.102282,9.21589
1650515805.830889528,0.319694,-0.14528,-0.0108178,-0.0979585,9.26105
1650515805.837489824,0.332077,-0.0173155,-0.00711027,-0.0989189,9.38704
1650515805.840715157,0.330213,0.0335509,-0.00764047,-0.0999508,9.36089
1650515805.846992128,0.325952,0.151263,-0.00124651,-0.102298,9.47023
1650515805.850220482,0.318362,0.208387,0.00026624,-0.0948222,9.494
1650515805.856523755,0.294793,0.314514,0.00101876,-0.0943617,9.5154
1650515805.859659975,0.275618,0.369642,0.00623287,-0.0935025,9.60335
1650515805.866157826,0.244459,0.458725,0.00624834,-0.0840916,9.57958
1650515805.872408288,0.197854,0.53529,0.0103249,-0.0803109,9.49876
1650515805.875653256,0.175084,0.56858,0.00933073,-0.075159,9.48687
1650515805.882027152,0.121554,0.626371,0.0134093,-0.0663946,9.45122
1650515805.885461072,0.0893301,0.640885,0.016483,-0.0647967,9.42745
1650515805.891629349,0.0326048,0.671245,0.0163409,-0.0563496,9.36326
1650515805.894816610,0.00424215,0.679767,0.0174698,-0.0498315,9.44171
1650515805.901287951,-0.0555458,0.678569,0.0230334,-0.0455433,9.44171
1650515805.907649295,-0.118263,0.663122,0.0209682,-0.0376436,9.46072
1650515805.910788016,-0.146093,0.649407,0.0220497,-0.0316987,9.42982
1650515805.917292481,-0.205349,0.606131,0.0192556,-0.0245355,9.55818
1650515805.920317663,-0.228518,0.574572,0.0179796,-0.0162731,9.57245
1650515805.926924417,-0.284178,0.50533,0.0172441,-0.0100474,9.56531
1650515805.929956265,-0.304019,0.458591,0.0171263,-0.00660469,9.49163
1650515805.936319120,-0.344499,0.37124,0.0136792,0.00195685,9.43933
1650515805.942736401,-0.373128,0.268974,0.0120729,0.0107292,9.50826
1650515805.945958921,-0.38671,0.203594,0.00806579,0.0147676,9.494
1650515805.952411669,-0.401224,0.0849499,0.00685936,0.019438,9.42269
1650515805.955606586,-0.404154,0.0158409,0.00433311,0.017701,9.40367
1650515805.961861422,-0.410412,-0.113722,0.00279276,0.0216352,9.45835
1650515805.965249199,-0.405086,-0.18616,0.000763711,0.0203956,9.56531
1650515805.971479140,-0.394034,-0.321981,-0.00514533,0.0217845,9.7222
1650515805.974648745,-0.386044,-0.387894,-0.00837407,0.0199038,9.68179
1650515805.981265135,-0.35342,-0.52771,-0.00932427,0.0217898,9.71982
1650515805.987593772,-0.318932,-0.655808,-0.0190085,0.0199205,9.79351
1650515805.990727596,-0.305883,-0.711202,-0.0219342,0.0174839,9.79351
1650515805.997273050,-0.244763,-0.830245,-0.0208779,0.0103764,9.83154
1650515806.000352605,-0.224657,-0.879381,-0.0204559,0.00782311,9.68417
1650515806.006923267,-0.0490211,-1.00641,-0.167582,0.00141705,6.29687
1650515806.009946990,-0.161806,-0.967798,0.0459854,-0.0573838,4
1650515806.016536819,-0.00894049,-1.02319,0.0179883,-0.0684232,4.92056
1650515806.022807332,0.00690531,-1.0662,-0.0657342,0.06527,6.81982
1650515806.025870221,-0.0610053,-0.992166,-0.0115871,0.0332935,5.14163
1650515806.032136724,0.00797058,-0.998158,0.00473192,-0.105046,5.07745
1650515806.035265705,0.0204874,-0.990168,-0.0192797,-0.0630785,6.43474
1650515806.041563718,0.0581712,-0.995228,-0.0300718,-0.0231189,6.42761
1650515806.047835273,0.0773459,-0.947957,-0.0206638,-0.055591,5.88802
1650515806.050963734,0.143792,-0.959276,-0.0111217,-0.0421696,6.86023
1650515806.057289767,0.179212,-0.918529,-0.0231251,-0.0431781,6.81032
1650515806.060391040,0.142993,-0.866997,-0.032161,-0.0683675,5.93556
1650515806.066794467,0.172687,-0.816397,-0.0126664,-0.0839213,6.02351
1650515806.069913864,0.194525,-0.782575,-0.0173409,-0.0627778,6.46564
1650515806.076362655,0.199984,-0.70521,-0.0124818,-0.0974847,6.30401
1650515806.082742488,0.203713,-0.613997,-0.0229842,-0.100781,6.33253
1650515806.085770482,0.237402,-0.597352,-0.0123983,-0.0877722,6.92441
1650515806.092015840,0.239799,-0.491758,-0.0163055,-0.0910668,7.16925
1650515806.095295963,0.220225,-0.422249,-0.00734479,-0.0994446,7.13597
1650515806.101552415,0.228214,-0.326375,-0.00879091,-0.0956838,7.59236
1650515806.107816991,0.225018,-0.203337,-0.00671346,-0.0954122,8.16286
1650515806.111041073,0.21077,-0.126106,-0.00644901,-0.102808,8.1272
1650515806.117547987,0.200917,0.00398981,-0.00528298,-0.10118,8.56458
1650515806.121009772,0.198786,0.0802894,-0.0106278,-0.0938892,8.75236
1650515806.127751419,0.188799,0.218907,-0.00861454,-0.101064,8.85695
1650515806.131723034,0.169891,0.305859,-0.00237215,-0.0928539,9.00433
1650515806.135060031,0.16523,0.366979,-0.00689466,-0.0956572,8.98769
1650515806.141328721,0.152447,0.500403,-0.00562195,-0.0894448,9.32286
1650515806.144444317,0.151515,0.555664,-0.00693839,-0.0962792,9.27531
1650515806.150856442,0.131541,0.668582,1.51868e-05,-0.0856956,9.14933
1650515806.157342523,0.105975,0.768317,0.00536074,-0.0789612,8.93777
1650515806.160468014,0.113165,0.80134,0.00178166,-0.0823663,9.4631
1650515806.166872587,0.101714,0.883765,0.000274983,-0.0692942,9.19212
1650515806.170114898,0.0690901,0.929172,0.00683007,-0.0477058,9.4631
1650515806.176539262,0.0705549,0.984033,-0.0064288,-0.0478249,9.639
1650515806.179890164,0.052978,1.01719,0.0078741,-0.0461107,9.11843
1650515806.186246300,0.0372654,1.05208,0.00920581,-0.0350064,9.35613
1650515806.192702278,0.0334038,1.05341,0.069649,-0.0227998,9.65802
1650515806.195956308,0.0278111,1.05128,0.0149292,-0.0323921,9.44884
1650515806.202283799,0.0198216,1.04635,0.0408867,0.0108638,9.17072
1650515806.205581838,0.0210201,1.03184,0.0245753,0.012587,9.4322
1650515806.211881622,0.00237794,0.992023,0.0252991,0.0301542,9.63425
1650515806.215119922,-0.0265174,0.995751,0.0257758,0.0322355,9.45597
1650515806.221576525,-0.03211,0.938893,0.0286245,0.0249834,9.4322
1650515806.227881204,-0.0551463,0.869118,0.0180773,0.02713,9.91712
1650515806.231118255,-0.0796474,0.831967,0.0177679,0.0358995,9.68654
1650515806.237629856,-0.104015,0.73596,0.000486995,0.0377528,10.0954
1650515806.240937791,-0.107078,0.675373,0.000257161,0.0242175,9.82917
1650515806.247145702,-0.129715,0.582828,0.000514623,0.0276629,9.55343
1650515806.250580456,-0.128117,0.508259,-0.0245251,0.00493659,10.5114
1650515806.257096276,-0.118796,0.38389,-0.0184799,0.0140865,10.4615
1650515806.260255464,-0.13837,0.322504,-0.028642,0.0244897,11.0842
1650515806.266785867,-0.133443,0.166043,-0.0136103,-0.000272722,11.0462
1650515806.269917504,-0.144362,0.124897,-0.00744062,0.0154954,10.8965
1650515806.276398377,-0.133843,-0.00839389,-0.0166697,0.0141471,11.5977
1650515806.282929300,-0.11813,-0.149941,-0.0196239,0.015805,12.0422
1650515806.285895629,-0.106412,-0.223045,-0.00908707,0.0158113,12.3393
1650515806.292307754,-0.0892348,-0.347814,-0.0195698,0.0159591,12.0755
1650515806.295583293,-0.0338411,-0.429839,-0.0215483,0.00829645,12.2965
1650515806.301956981,-0.00241575,-0.537963,-0.0114862,0.0112399,12.0493
1650515806.305120336,-0.0151989,-0.56606,-0.016253,0.0168398,11.1603
1650515806.311639698,0.0451217,-0.651015,-0.0219944,0.0158304,11.7213
1650515806.317870629,0.0860012,-0.737035,-0.0299916,-0.00183962,12.0184
