1650515804.503261846,-0.0110411,0.00199336,-0.00560534,-0.453412,-0.00111671,0.000201815
1650515804.504678475,-0.0101522,0.0383632,-0.00735843,-0.455705,-0.0021374,0.000224945
1650515804.509433403,-0.0105263,0.0772404,-0.0072316,-0.455422,-0.00318748,0.00302154
1650515804.514343066,-0.00905167,0.114374,-0.00573098,-0.45358,-0.00393345,0.00780072
1650515804.519585898,-0.00803615,0.151639,-0.00742858,-0.453497,-0.00446746,0.0141889
1650515804.524416866,-0.0055786,0.188678,-0.00641377,-0.45278,-0.00474308,0.0217207
1650515804.529351841,-0.00609622,0.226819,-0.00560796,-0.452872,-0.00519,0.0302788
1650515804.534346711,-0.00420494,0.262889,-0.00470813,-0.452048,-0.00531128,0.0391128
1650515804.539401579,-0.00372557,0.297833,-0.00518946,-0.450797,-0.00543989,0.0479717
1650515804.544379730,-0.0039617,0.324469,-0.00523066,-0.450004,-0.00579178,0.0560311
1650515804.549352464,-0.00509885,0.342894,-0.0050786,-0.44832,-0.00637644,0.0628125
1650515804.554317439,-0.00541612,0.357659,-0.00525418,-0.448436,-0.00694217,0.0687015
1650515804.559457669,-0.00477279,0.366949,-0.00570971,-0.448781,-0.00733403,0.073344
1650515804.564325771,-0.00360033,0.373685,-0.00550373,-0.447399,-0.0075009,0.0770287
1650515804.569335328,-0.00367497,0.377885,-0.00412206,-0.447015,-0.00769923,0.0797899
1650515804.574354207,-0.00374763,0.381345,-0.00316117,-0.445732,-0.00782506,0.0819573
1650515804.579426106,-0.00358478,0.383437,-0.00496402,-0.446318,-0.00789586,0.0835463
1650515804.584407955,-0.00434319,0.386227,-0.0041484,-0.447166,-0.00829708,0.0849779
1650515804.589399231,-0.00410983,0.38843,-0.0052751,-0.446996,-0.00847329,0.0862086
1650515804.594328789,-0.0030738,0.388344,-0.00548507,-0.447073,-0.00853033,0.0869147
1650515804.599522091,-0.00309377,0.38758,-0.00521932,-0.446467,-0.00859569,0.0872102
1650515804.604314883,-0.00264271,0.389093,-0.00633115,-0.445781,-0.00855171,0.0876889
1650515804.609420426,-0.00304202,0.388877,-0.00557256,-0.445869,-0.00871298,0.0878973
1650515804.614347016,-0.00305664,0.388567,-0.00660016,-0.446877,-0.00877915,0.0879614
1650515804.619395582,-0.00290477,0.38807,-0.00619311,-0.446975,-0.00893094,0.0878946
1650515804.624440607,-0.00399624,0.388652,-0.00607729,-0.446498,-0.00923604,0.0879481
1650515804.629382457,-0.00325459,0.388026,-0.00534013,-0.446023,-0.00935185,0.0878197
1650515804.634358525,-0.00339896,0.387965,-0.00615024,-0.446708,-0.00943493,0.0877121
1650515804.639449434,-0.00188081,0.388272,-0.00579452,-0.446473,-0.00930643,0.0876771
1650515804.644351233,-0.00285675,0.389476,-0.00501546,-0.447043,-0.00938372,0.0878577
1650515804.649411048,-0.00365435,0.390479,-0.0048902,-0.446177,-0.00955536,0.0881361
1650515804.654354357,-0.00246017,0.391782,-0.00531824,-0.445784,-0.00945321,0.0885637
1650515804.659378861,-0.00242594,0.391649,-0.00537829,-0.44729,-0.00940096,0.0888165
1650515804.664377532,-0.0008848,0.392634,-0.00534206,-0.447768,-0.00905043,0.0892193
1650515804.669298862,-0.00146876,0.391891,-0.00649752,-0.446978,-0.00888777,0.0893533
1650515804.674346387,-0.00124122,0.391618,-0.00490585,-0.445121,-0.00880816,0.0894475
1650515804.679378390,-0.00309637,0.391211,-0.00415405,-0.444885,-0.0089359,0.0894562
1650515804.684350292,-0.00449566,0.390362,-0.0053902,-0.445639,-0.00926157,0.0893199
1650515804.689456408,-0.00411343,0.390048,-0.00501733,-0.445297,-0.00952133,0.0891964
1650515804.694318104,-0.00506375,0.388394,-0.00448148,-0.444687,-0.0098447,0.0887865
